pitchfork;N;;ms+-;hayfork | hayworks;;Hand-held long handled forks with two or three sharp, somewhat curved prongs, used for pitching hay, straw, and sheaves and breaking soil.;;
transport vessel;N;;ms+-;;;Collocates descriptors for vessels used to transport troops or horses to overseas locations.;;
transport vessel;N;;ms+-;;;Collocates descriptors for vessels used to transport troops or horses to overseas locations.;;
transport vessel;N;;ms+-;;;Collocates descriptors for vessels used to transport troops or horses to overseas locations.;;
fish plate;N;;ms+-;fish-plates;;Plates of a special form used by the ancient Greeks, having a central depression and sometimes a turned-down rim, used for serving fish. The central depression was used to collect the juice or sauce in which the fish was served. Such fish plates may be made of stone, ceramic, or another material. They may be decorated with highly accurate representations of fish and other marine life. They were popular in Greece and its colonies in South Italy from the 4th century BCE. Athenian painters always oriented the bellies of the fish toward the rim of the plate while southern Italian painters positioned them with the bellies towards the center. Some fish plates have depictions of seafood arranged around a central dip for sauce. Androkydes of Kyzikos was one of the few fish plate painters to sign his work.;;
wheel carriage;N;;ms+-;;;Gun carriages consisting basically of a central beam flanked by two lateral supports, its back end resting on the ground and its front end attached to an axletree for the front wheels.;;
wedding ring;N;;ms+-;wedding-rings;;Rings, usually of plain gold or another precious metal, placed by the bridegroom on the finger of the bride as part of the marriage ceremony, and worn by her ever after to signify her marital status. In contemporary Western practice, the ring is placed on the third finger of the bride's left hand, and such a ring is similarly presented by the bride to the bridegroom, and worn afterwards by him. A bride's wedding ring may be, but is not necessarily, conjuncted with an engagement ring after the marriage.;;
sedan chair;N;;ms+-;sedan-chairs | stick chairs;;"Portable chairs borne on two long poles; generally with elaborate upholstery and decoration. For conveyances for one person consisting generally of canvas or similar material stretched or laid across a frame for transporting the sick, wounded, or dead use ""stretchers (conveyances)."" For more elaborate conveyances boxlike in form and often enclosed by curtains and carried on poles by people or animals use ""litters.""";;
sedan chair;N;;ms+-;sedan-chairs | stick chairs;;"Portable chairs borne on two long poles; generally with elaborate upholstery and decoration. For conveyances for one person consisting generally of canvas or similar material stretched or laid across a frame for transporting the sick, wounded, or dead use ""stretchers (conveyances)."" For more elaborate conveyances boxlike in form and often enclosed by curtains and carried on poles by people or animals use ""litters.""";;
pepper caster;N;;ms+-;pepper-casters | pepper castors;;"Casters intended primarily for serving ground pepper, particularly in historical and formal usage. Pepper casters are usually of baluster or cylindrical shape, often of silver, other precious material, or porcelain; they have a finely pierced domed cover which was sometimes screwed to the container. They were often part of a set of casters that was positioned upon a special tray at table. For similar items used to sprinkle pepper, but forming one of a set of only two with a saltshaker, particularly in modern usage and when made of more modest materials and intended for daily use in a household or restaurant, use ""pepper shakers""; however, usage overlaps.";;
ax;N;;ms+-;;;"Cutting weapons consisting basically of a relatively heavy, flat blade fixed to a handle, wielded by either striking or throwing. For axes used for other purposes, typically having narrower blades, use ""axes (tools).""";;
ax;N;;ms+-;;;"Cutting weapons consisting basically of a relatively heavy, flat blade fixed to a handle, wielded by either striking or throwing. For axes used for other purposes, typically having narrower blades, use ""axes (tools).""";;
arm dagger;N;;ms+-;;;Daggers worn in a sheath attached to the upper arm.;;
arm dagger;N;;ms+-;;;Daggers worn in a sheath attached to the upper arm.;;
arm dagger;N;;ms+-;;;Daggers worn in a sheath attached to the upper arm.;;
clout nail;N;;ms+-;clouts;;"Nails each having a large flat head, round shank, and long flattened point; used on sheet metal and dry wallboard.";;
hair ornament;N;;ms+-;hair-ornaments;;Term generally applied to various types of ornaments, such as hairpins and combs, worn by men or women.;;
hair ornament;N;;ms+-;hair-ornaments;;Term generally applied to various types of ornaments, such as hairpins and combs, worn by men or women.;;
egg basket;N;;ms+-;hip baskets | jug basketsorioles;;"Deep, open baskets of varying form intended primarily for gathering or transporting eggs; used especially with reference to those with rib-type construction.";;
perfume bottle;N;;ms+-;perfume-bottles | perfumes | flacons | scent flacons | scent flasks;;Term applied to a wide variety of bottles of different size and shape intended primarily for holding or dispersing perfume. Includes those made for sale to cosmetics manufacturers as well as those often decorative forms meant to be placed on the dressing table and sometimes part of a toilet set.;;
drinking vessel;N;;ms+-;;;Vessels used for drinking liquids.;;
settling basin;N;;ms+-;sedimentation basins | settling reservoirs;;Structures or areas forming a central collection point where silt- or debris-laden water flows or is pumped to allow the particulates to settle at the bottom.;;
fibula;N;;ms+-;fibulas;;"Pins used to fasten garments, resembling a large safety pin with an enlarged catch plate; often elaborately ornamented.";;
needle case;N;;ms+-;needle-cases;;Cases for holding sewing needles.;;
cremation urn;N;;ms+-;ash urns | cinerary urns | funerary urns | mortuary jars | sepulchral urns;;Vessels holding or intended to hold the ashes of cremated bodies.;;
cremation urn;N;;ms+-;ash urns | cinerary urns | funerary urns | mortuary jars | sepulchral urns;;Vessels holding or intended to hold the ashes of cremated bodies.;;
cremation urn;N;;ms+-;ash urns | cinerary urns | funerary urns | mortuary jars | sepulchral urns;;Vessels holding or intended to hold the ashes of cremated bodies.;;
cremation urn;N;;ms+-;ash urns | cinerary urns | funerary urns | mortuary jars | sepulchral urns;;Vessels holding or intended to hold the ashes of cremated bodies.;;
barley fork;N;;ms+-;;;Forks used in harvesting barley and other short-stemmed grains, having a guard where the handle joins the prongs.;;
speculum;N;;ms+-;diopters;;Hand-held medical tools or implements designed for insertion into and viewing within body orifices. Various forms are based on the specific use.;;
terrine;N;;ms+-;;;Earthenware or similar fireproof vessels in which food is baked and served.;;
plumb bob;N;;ms+-;plummets;;Weights to be suspended from one end of plumb lines to determine verticality or to aid in locating points on the ground during surveying.;;
tie rod;N;;ms+-;tension rods | tie-bars | tie bars | tie bolts | tie-rods;;Rods used as connecting members or braces, especially to counteract the spreading action of vaults or roofs.;;
stylobate;N;;ms+-;;;"Course of pavement on which columns rest in Greek temples. For similar features in other building types, including Roman or Etruscan temples, use ""podiums (building divisions).""";;
pedestal;N;;ms+-;pedestal supports;;"Solid, fixed supports found under such architectural elements as columns or balustrades, or built in to hold sculpture; may also be used for freestanding furniture supports, usually for decorative objects, sometimes incorporating cabinets or shelves; usually classically divided by tripartation into base, dado, and cap.";;
pedestal;N;;ms+-;pedestal supports;;"Solid, fixed supports found under such architectural elements as columns or balustrades, or built in to hold sculpture; may also be used for freestanding furniture supports, usually for decorative objects, sometimes incorporating cabinets or shelves; usually classically divided by tripartation into base, dado, and cap.";;
pectoral;N;;ms+-;;;"Decorative ornaments worn on the breast; includes those sewn or pinned onto garments as well as those suspended by cords, beads, or the like, from the neck.";;
angon;N;;ms+-;;;Javelins of the ancient Franks, Anglo-Saxons, and others, comprising a long spear with a double barb, one tongue of which is longer than the other and flame-shaped. The weapon is found primarily in grave goods of the wealthy, and is believed to have been rarely used on the battlefield.;;
protome;N;;ms+-;;;Refers to components or embellishments used in antiquity in both the East and West. Moldmade protomai are often used on ancient vessels, typically plastic vases such as rhyta or kantharoi although also used on other vessel types such as cauldrons and shoulder hydriae. Protomai usually consist of the upper part (head, chest, and forelegs) of an animal or mythological creature or the head and upper body of a person. Protomai are often depicted in Greek vase paintings as shield devices as well. Amongst other things, protomai are also used as embellishments on ancient Hittite architecture and ancient Roman furniture. Protomai, especially in their earliest incarnations, most likely often had votive purposes. The term is occasionally used to refer to embellishments of a later date, particularly medieval stone architectural embellishments.;;
protome;N;;ms+-;;;Refers to components or embellishments used in antiquity in both the East and West. Moldmade protomai are often used on ancient vessels, typically plastic vases such as rhyta or kantharoi although also used on other vessel types such as cauldrons and shoulder hydriae. Protomai usually consist of the upper part (head, chest, and forelegs) of an animal or mythological creature or the head and upper body of a person. Protomai are often depicted in Greek vase paintings as shield devices as well. Amongst other things, protomai are also used as embellishments on ancient Hittite architecture and ancient Roman furniture. Protomai, especially in their earliest incarnations, most likely often had votive purposes. The term is occasionally used to refer to embellishments of a later date, particularly medieval stone architectural embellishments.;;
footwear;N;;ms+-;foot wear;;"Coverings for the feet that sometimes extend above the ankle; generally made of durable materials. Distinguished from ""hosiery,"" which is primarily leg coverings.";;
quadrireme;N;;ms+-;quadriremis | tetrereis | tetreres;;"Ancient warships propelled by oarsmen grouped somehow into units of four on at least two levels; exact arrangement of oarsmen unknown.";;
quadrireme;N;;ms+-;quadriremis | tetrereis | tetreres;;"Ancient warships propelled by oarsmen grouped somehow into units of four on at least two levels; exact arrangement of oarsmen unknown.";;
lydion;N;;ms+-;;;Ancient Greek vessels set on a high foot or pedestal and with a bulbous body and a disk-shaped rim around the mouth.;;
kopis;N;;ms+-;;;Single-edged pointed knifelike swords of ancient Greece and Egypt with concave curving blade, designed for delivering cutting blows.;;
kopis;N;;ms+-;;;Single-edged pointed knifelike swords of ancient Greece and Egypt with concave curving blade, designed for delivering cutting blows.;;
machaira;N;;ms+-;;;Single-edged pointed war knives of ancient Greece with a convex curving blade, used by both infantry and cavalry, as well as for slaying sacrificial victims and some domestic uses.;;
gladius;N;;ms+-;;;General term for the short double-edged, pointed Roman swords, originally used for thrusting only and having practically no guard, used by the infantry. Over time, versions with longer blades and a small guard developed, and they were made to execute both thrusts and cuts.;;
loincloth;N;;ms+-;loin cloths | breechcloth | breechcloths | breechclouts;;Cloths worn around the loins, often as the sole article of clothing in warm climates.;;
loincloth;N;;ms+-;loin cloths | breechcloth | breechcloths | breechclouts;;Cloths worn around the loins, often as the sole article of clothing in warm climates.;;
tympanum;N;;ms+-;tympan;;Architectural elements comprising stone or masonry enclosed by an arch, usually supported by a lintel. Tympana are normally set above doors, but also occur in windows and wall arcades. They may be ormamented with sculptural or painted decoration.;;
stay;N;;ms+-;;;Elements that serve to stiffen or stabilize a member or a structure, long in relation to their width and usually set on a diagonal.;;
lebes;N;;ms+-;;;"Refers to ancient Greek small, deep bowls that curve in sharply at the shoulder and have a distinct neck with overhanging lip and round bottom designed so the bowl could sit on a stand. A lebes is equipped with a pair of high, upright handles at the shoulder and often with a domed cover topped by a tall, stemmed handle. Bronze lebetes were used for cooking and those made of terracotta were used for mixing wine. They are distinguished from ""dinoi"" by their smaller size. Many scholars in the past have used the term to refer to both the dinos and lebes, because they thought that the term dinos referred to a cup.";;
phiale;N;;ms+-;phialai | phiales;;"Ancient Greek containers in the form of a shallow bowl without handles, often with a base whose center is pushed up into the body. It is used for drinking or pouring libations of wine or olive oil in ancient Greek ritual; the libations were poured over an altar to honor the gods or a burial site to satisfy the souls of the deceased. For similar ancient Roman containers, use ""paterae (containers).""";;
pawn;N;;ms+-;;;Chess pieces, in sets of eight of one color, moving as pawns are designated to move.;;
pawn;N;;ms+-;;;Chess pieces, in sets of eight of one color, moving as pawns are designated to move.;;
bireme;N;;ms+-;diereis | dieres;;Ancient Mediterranean warships propelled by oarsmen arranged in two levels.;;
bireme;N;;ms+-;diereis | dieres;;Ancient Mediterranean warships propelled by oarsmen arranged in two levels.;;
trireme;N;;ms+-;triereis | trieres | triremis;;Ancient warships propelled by oarsmen arranged on three levels.;;
trireme;N;;ms+-;triereis | trieres | triremis;;Ancient warships propelled by oarsmen arranged on three levels.;;
shawabti;N;;ms+-;ushabtis | shabti | shawtaby | shawtabys | ushabtiu | ushabty | ushabtys;;"Small ancient Egyptian figures of stone, wood, or clay that were placed in tombs, often in large numbers, for the purpose of serving the deceased in the afterlife. The term is derived from ancient Egyptian and is usually translated as ""answerer."" During the New Kingdom (1539-175 BCE) the figures were made to resemble the tomb owner by being fashioned in the form of a mummy bearing the owner's name.";;
waterwheel;N;;ms+-;water-wheels;;Wheels made to rotate by the direct action of water.;;
plaque;N;;ms+-;;;Flat, thin, usually small objects, made of metal, clay, ivory, glass, or basketry, sometimes set into a surface for decoration or to bear an inscription.;;
plaque;N;;ms+-;;;Flat, thin, usually small objects, made of metal, clay, ivory, glass, or basketry, sometimes set into a surface for decoration or to bear an inscription.;;
plaque;N;;ms+-;;;Flat, thin, usually small objects, made of metal, clay, ivory, glass, or basketry, sometimes set into a surface for decoration or to bear an inscription.;;
guttus;N;;ms+-;;;Ancient Greek vessels in a shape reminiscent of an oil lamp. They feature prominent spouts and seem to have been specialized containers designed for the refilling of oil lamps with a fresh supply of olive oil. Most lamps were made with a hole in the discus (the round sealed cover of the reservoir) so that the refilling did not need to disturb the wick that emerged from the spout.;;
grille;N;;ms+-;gratings | grillwork;;"Grating or openwork barriers, often of metal, used to cover, conceal, decorate, or protect an opening; common also on furniture.";;
table;N;;ms+-;boards | table boards;;Articles of furniture consisting of a flat, slablike top supported on one or more legs or supports.;;
block;N;;ms+-;;;Solid masses or hollow units having approximately flat faces.;;
faucet;N;;ms+-;bibbs | bibcocks | bibs | bib taps | water taps | espitas;;Devices used to draw or regulate the flow of water from a pipe.;;
skewer;N;;ms+-;;;"Pinlike utensils of wood or metal for fastening meat in a specific form while cooking. Also, similar but longer utensils used to pierce and hold food while cooking, as over a grill, or dipping in sauces, as fondue. Use ""spits"" for pointed rods for holding large pieces of meat and other food while cooking.";;
beam;N;;ms+-;;;Structural members whose primary function is to carry transverse loads.;;
scraper;N;;ms+-;;;Any of various tools used for scraping, producing a clean or a smooth finished surface, cutting grooves, or shaping objects by scraping away superfluous material.;;
cart;N;;ms+-;;;"Strong vehicles, having two or sometimes three wheels and without springs. Usually animal-drawn and built for utility purposes, used in farming operations, and for carrying heavy goods. Some varieties were designed as sporting vehicles or for personal transportation. For utility vehicles having four wheels, use ""wagons.""";;
cart;N;;ms+-;;;"Strong vehicles, having two or sometimes three wheels and without springs. Usually animal-drawn and built for utility purposes, used in farming operations, and for carrying heavy goods. Some varieties were designed as sporting vehicles or for personal transportation. For utility vehicles having four wheels, use ""wagons.""";;
cart;N;;ms+-;;;"Strong vehicles, having two or sometimes three wheels and without springs. Usually animal-drawn and built for utility purposes, used in farming operations, and for carrying heavy goods. Some varieties were designed as sporting vehicles or for personal transportation. For utility vehicles having four wheels, use ""wagons.""";;
francisca;N;;ms+-;francesques | franciscs | francisques;;Throwing axes with a short handle and a long arched blade widening toward the cutting edge and ending in a prominent point at the top back corner and often at the bottom one as well. They had become the characteristic national weapon of the Franks by the 6th century and were used by other European peoples at least into the 9th century.;;
ingot;N;;ms+-;;;Mass of any type of metal, cast into convenient shape for storage and transportation, to be rolled, forged, melted, or otherwise processed later. In some periods and cultures, such as in China, ancient Italy, and parts of Africa, they have been used as currency and as ceremonial objects.;;
ingot;N;;ms+-;;;Mass of any type of metal, cast into convenient shape for storage and transportation, to be rolled, forged, melted, or otherwise processed later. In some periods and cultures, such as in China, ancient Italy, and parts of Africa, they have been used as currency and as ceremonial objects.;;
pyxis;N;;ms+-;kylichnides | kylichnis;;Relatively small, squat lidded boxlike vessels for holding cosmetics and toilet articles in ancient Greece. Generally cylindrical in shape. Often found in the graves of women and warriors.;;
sheet;N;;ms+-;;;Broad, thin objects or layers, rigid or flexible.;;
sheet;N;;ms+-;;;Broad, thin objects or layers, rigid or flexible.;;
sheet;N;;ms+-;;;Broad, thin objects or layers, rigid or flexible.;;
gable;N;;ms+-;;;Vertical triangular portions of the ends of buildings having double-sloping roofs. Includes similar ends which are not triangular in shape, as of a gambrel roof.;;
tray;N;;ms+-;;;Open, variously shaped containers of wood, metal or other rigid material with a flat bottom and a low rim for holding, carrying, or exhibiting articles.;;
tray;N;;ms+-;;;Open, variously shaped containers of wood, metal or other rigid material with a flat bottom and a low rim for holding, carrying, or exhibiting articles.;;
staple;N;;ms+-;;;Double-pointed, U-shaped pieces of metal used to attach separate articles together.;;
liburnian;N;;ms+-;;;Relatively light, fast, oared warships used by Roman navies of the Imperial period to patrol sea lanes and pursue pirates.;;
plackart;N;;ms+-;over-breastplates | placards | placates | plackards | plaquets | reinforcing breastplates;;Pieces of plate armor attached to the breastplate, early in their development only to the lower half but later extending over the whole, doubling its thickness. They served as double pieces for both tournament and field armor, becoming increasingly common as firearms increased in power.;;
plackart;N;;ms+-;over-breastplates | placards | placates | plackards | plaquets | reinforcing breastplates;;Pieces of plate armor attached to the breastplate, early in their development only to the lower half but later extending over the whole, doubling its thickness. They served as double pieces for both tournament and field armor, becoming increasingly common as firearms increased in power.;;
harrow;N;;ms+-;drags;;Cultivating implements used primarily for pulverizing or smoothing the soil, sometimes for mulching, covering seed, or removing weeds.;;
harrow;N;;ms+-;drags;;Cultivating implements used primarily for pulverizing or smoothing the soil, sometimes for mulching, covering seed, or removing weeds.;;
buckle;N;;ms+-;;;Devices used for fastening consisting of a usually open rectangular or rounded frame and a tongue or catch attached to one side or a vertical bar attached across the center. Sometimes used alone as an ornament.;;
buckle;N;;ms+-;;;Devices used for fastening consisting of a usually open rectangular or rounded frame and a tongue or catch attached to one side or a vertical bar attached across the center. Sometimes used alone as an ornament.;;
buckle;N;;ms+-;;;Devices used for fastening consisting of a usually open rectangular or rounded frame and a tongue or catch attached to one side or a vertical bar attached across the center. Sometimes used alone as an ornament.;;
icon;N;;ms+-;eikons | ikons;;"In general meaning, images that portray a sacred entity and that are themselves regarded as sacred. In specific meaning, the term is typically used particularly for Christian images produced in the Eastern Rite churches, since the 6th century, according to prescribed formulas of subject (Christ, the Virgin, saints, and the great feasts) and composition, for devotional use in the church or home. Most commonly comprising tempera on panel, but they may be in any two-dimensional or relief medium, including fresco. Christians who venerate icons make the distinction between veneration and worship, although in actual practice the distinction is blurred. For a non-Christian image that is sacred or embodies a deity, use ""idol"" or ""cult image.""";;
pane;N;;ms+-;windowpane | window panes | windowpanes;;"Individual plates of glass in windows or other openings; for the compartments of windows or window sashes, use ""lights.""";;
thread;N;;ms+-;;;Single filaments of fiber, groups of such filaments twisted tightly together, or filamentous lengths formed by spinning and twisting short fibers into a continuous strand.;;
sculpture;N;;ms+-;;;"Three-dimensional works of art in which images and forms are produced in relief, in intaglio, or in the round. The term refers particularly to art works created by carving or engraving a hard material, by molding or casting a malleable material (which usually then hardens), or by assembling parts to create a three-dimensional object. It is typically used to refer to large or medium-sized objects made of stone, wood, bronze, or another metal. Small objects are typically referred to as ""carvings"" or another appropriate term. ""Sculpture"" refers to works that represent tangible beings, objects, or groups of objects, or are abstract works that have defined edges and boundaries and can be measured. As three-dimensional works become more diffused in space or time, or less tangible, use appropriate specific terms, such as ""mail art"" or ""environmental art.""";;
bust;N;;ms+-;;;Representations of only the head and shoulders of a figure.;;
bust;N;;ms+-;;;Representations of only the head and shoulders of a figure.;;
bust;N;;ms+-;;;Representations of only the head and shoulders of a figure.;;
bust;N;;ms+-;;;Representations of only the head and shoulders of a figure.;;
barge;N;;ms+-;;;Capacious, flat-bottomed vessels, usually intended to be pushed or towed, primarily for transporting cargo.;;
barge;N;;ms+-;;;Capacious, flat-bottomed vessels, usually intended to be pushed or towed, primarily for transporting cargo.;;
stud;N;;ms+-;;;Bosses, rivets, or nails with a large head for ornament or protection.;;
stud;N;;ms+-;;;Bosses, rivets, or nails with a large head for ornament or protection.;;
chisel;N;;ms+-;;;"Metal hand tools with a cutting edge at one end, driven by a hammer or mallet; or now often electrically driven, used in dressing, shaping, or working wood, stone, or metal.";;
earring;N;;ms+-;ear-rings;;Ear ornaments worn suspended from a bent wire or a thin loop passed through a hole pierced in the lobe of the ear or clipped or screwed to the lobe.;;
gouge;N;;ms+-;;;"Cutting chisels having a long, curved blade; used for hollowing out wood or making holes, channels, or grooves in wood or stone.";;
roller;N;;ms+-;;;Heavy, self-propelled or towed devices used to compact granular fill.;;
drill;N;;ms+-;;;Large machines or hand tools used for making holes in a variety of materials. Drills typically have fluted or spiral shanks.;;
hammer;N;;ms+-;;;Hand tools having a hard solid head, usually of metal or stone, set transversely on a handle. They are used for driving nails, beating, breaking, or other applications involving pounding or striking. The term may also refer to machines in which a heavy block of metal is used for the same purpose.;;
awl;N;;ms+-;;;"Sharp metal points with wood handles; used to make small holes in wood or leather.";;
awl;N;;ms+-;;;"Sharp metal points with wood handles; used to make small holes in wood or leather.";;
awl;N;;ms+-;;;"Sharp metal points with wood handles; used to make small holes in wood or leather.";;
pier;N;;ms+-;;;"Refers to relatively isolated, solid supports of masonry or another material designed to sustain vertical pressure, including a square or rectangular pillar or pilaster, the solid masonry between doors and windows, the pillars from which an arch springs, or the pillars or posts of a gate or door. A pier may also be a solid structure of masonry or ironwork supporting a telescope or other large instrument. It is sometimes distinguished from columns or posts by being more massive in size and often square or rectangular in cross section. For cylindrical uprights and for all uprights in steel and concrete frames, the term ""columns (architectural elements)"" is more often appropriate; for wooden uprights square in cross-section, ""posts"" may be more appropriate.";;
bridle;N;;ms+-;;;Headgear with which a horse is governed and restrained, usually consisting of a headstall, bit, and reins.;;
shutter;N;;ms+-;;;Movable screens, covers, or similar contrivances to close an opening, especially a window or door.;;
grindstone;N;;ms+-;;;Flat discs, made of sandstone or another stone of considerable thickness, that are rotated on an axle and used to grind, sharpen, polishing, or shape objects.;;
lock;N;;ms+-;;;Various types of securing devices used to secure openings or containers, traditionally consisting of a dead bolt or system of bolts and operated by a key or similar device, but today, by extension, may include other locking devices that may have other forms.;;
lock;N;;ms+-;;;Various types of securing devices used to secure openings or containers, traditionally consisting of a dead bolt or system of bolts and operated by a key or similar device, but today, by extension, may include other locking devices that may have other forms.;;
lock;N;;ms+-;;;Various types of securing devices used to secure openings or containers, traditionally consisting of a dead bolt or system of bolts and operated by a key or similar device, but today, by extension, may include other locking devices that may have other forms.;;
shoe;N;;ms+-;;;Footwear with a relatively stiff sole and heel, and generally covering the foot at or below the ankle joint.;;
shoe;N;;ms+-;;;Footwear with a relatively stiff sole and heel, and generally covering the foot at or below the ankle joint.;;
shoe;N;;ms+-;;;Footwear with a relatively stiff sole and heel, and generally covering the foot at or below the ankle joint.;;
frog;N;;ms+-;;;Two-part fasteners for a coat, jacket, or other garment usually made of a looped braid or cord in an ornamental design on one edge of the garment that attaches around a knot, toggle, or similar device on the other side.;;
joists;N;;ms+-;bridging joists | common joists;;Parallel beams used to support floor and ceiling loads and supported in turn by larger beams, girders, bearing walls, or other members.;;
herm;N;;ms+-;herma | hermae;;"Sculpture in the form of a head, bust, or half figure, supported by, as if growing out of, a gaine or tapering pilaster, sometimes exhibiting a phallus below; originally usually depicting the Greek god Hermes.";;
saw;N;;ms+-;;;Cutting tools having thin, flat metal blades, bands, or stiff plates with cutting teeth along the edges. Used to cut wood, metal, or other materials.;;
bard;N;;ms+-;bardings;;Complete sets of horse armor.;;
bard;N;;ms+-;bardings;;Complete sets of horse armor.;;
brush;N;;ms+-;;;"Implements consisting of bristles, hair, or the like, set in or attached to a handle; used for painting, cleaning, polishing, or grooming.";;
knife;N;;ms+-;;;Cutting instruments consisting of a blade with a sharpened longitudinal edge fixed in a handle, either rigidly as in a table-, carving, or sheath-knife, or with a joint as in a pocket- or clasp-knife. Knives may be used to cut food, especially in serving and eating, as weapons, and for other purposes. The blade may be of steel or another metal or stone, as in the flint knives of early man, or of another material such as ivory or wood (as with a paperknife). The term also refers to tools that are shaped or used as knives, even if the edge is not particularly sharp or actually used for cutting.;;
knife;N;;ms+-;;;Cutting instruments consisting of a blade with a sharpened longitudinal edge fixed in a handle, either rigidly as in a table-, carving, or sheath-knife, or with a joint as in a pocket- or clasp-knife. Knives may be used to cut food, especially in serving and eating, as weapons, and for other purposes. The blade may be of steel or another metal or stone, as in the flint knives of early man, or of another material such as ivory or wood (as with a paperknife). The term also refers to tools that are shaped or used as knives, even if the edge is not particularly sharp or actually used for cutting.;;
knife;N;;ms+-;;;Cutting instruments consisting of a blade with a sharpened longitudinal edge fixed in a handle, either rigidly as in a table-, carving, or sheath-knife, or with a joint as in a pocket- or clasp-knife. Knives may be used to cut food, especially in serving and eating, as weapons, and for other purposes. The blade may be of steel or another metal or stone, as in the flint knives of early man, or of another material such as ivory or wood (as with a paperknife). The term also refers to tools that are shaped or used as knives, even if the edge is not particularly sharp or actually used for cutting.;;
head;N;;ms+-;;;Representations of the heads of humans, animals, or mythical or legendary beings.;;
head;N;;ms+-;;;Representations of the heads of humans, animals, or mythical or legendary beings.;;
head;N;;ms+-;;;Representations of the heads of humans, animals, or mythical or legendary beings.;;
head;N;;ms+-;;;Representations of the heads of humans, animals, or mythical or legendary beings.;;
doll;N;;ms+-;;;"Figurines representing humans or animals, including but not restricted to those intended as toys for children, usually girls, or as collectibles for adults. Dolls are commonly in the form of a baby or woman, often with changeable clothes; they may have moveable arms and legs. Doll may be made of cloth (rag dolls), wood, clay, porcelain, wax, paper, plastic, celluloid, corn husks, or other materials. Dolls may also be figurines used for ceremonial, religious, or decorative purposes. Archaeological evidence suggests that dolls were the first playthings; they have been found in Babylonian and Egyptian tombs from ca. 3 BCE. In ancient Greece and Rome, maturing girls consecrated their childhood dolls to the goddesses. Cloth dolls in the form of animals are generally called ""stuffed toys.""";;
wine taster;N;;ms+-;wine-tasters | wine taster | winetasters | tastevins | tâtevins | wine-taster;;Small shallow cups sometimes with a convex domed center, used to hold a sample of wine being tasted.;;
funerary vessel;N;;ms+-;;;Vessels used for funerals and burials.;;
bake oven;N;;ms+-;bread ovens | bake oven | bakers' ovens | baking ovens | beehive ovens | Dutch ovens | bread oven;;Chambers encased in thick, fireproof vaults of clay, brick, or stone used for baking bread and other food stuffs.;;
purse;N;;ms+-;;;Relatively small, flat, often folding containers, typically of leather, designed with slits, pockets, and compartments for carrying paper money, credit cards, driver's license, and coins, and designed to be carried in a pocket or a ladies' purse.;;
scepter;N;;ms+-;;;Staffs or batons borne by sovereigns as ceremonial emblems of authority.;;
owl skyphos;N;;ms+-;owl-skyphoi | owl-skyphos | glaux | skyphoi type B | skyphos type B;;Refers to a type of skyphos that is easily distinguished by its disparate handles, one horizontal and one vertical. The body is similar to that of type A skyphoi but with the lower body more tapered and the foot smaller. They are almost always decorated with an owl, often in red-figure.;;
owl skyphos;N;;ms+-;owl-skyphoi | owl-skyphos | glaux | skyphoi type B | skyphos type B;;Refers to a type of skyphos that is easily distinguished by its disparate handles, one horizontal and one vertical. The body is similar to that of type A skyphoi but with the lower body more tapered and the foot smaller. They are almost always decorated with an owl, often in red-figure.;;
floor tile;N;;ms+-;floor-tile | flooring tile;;Tile used as finish flooring.;;
chafing dish;N;;ms+-;chafferns | chafing-dishes | chafing-dish;;Dishes supplied with a heat source (such as a fuel lamp or candle) used for cooking or keeping food warm. The term is sometimes applied to vessels containing charcoal or other fuel and upon which another container with food may be placed.;;
flesh fork;N;;ms+-;meat fork | flesh-forks | meat forks;;Large long-handled forks used to lift meat as from the pot or pan in which it was cooked.;;
devotional medal;N;;ms+-;religious medals;;"Medals having a religious or devotional subject, found in Christian and other religious contexts; often having a loop to allow the medal to be worn on a necklace or otherwise attached to clothing. To specifically distinguish small medals without a loop, intended to be carried in a pocket or pouch, use ""devotional tokens.""";;
ushabti box;N;;ms+-;shabti box | shabti boxes;;Boxes used to house Egyptian funerary ushabti figures in tomb settings. Evolving from miniature coffins, ushabti boxes became larger during the New Kingdom, housing multiple figures, and were decorated with funerary scenes.;;
apothecary bottle;N;;ms+-;apothecary's bottles;;"Bottles, usually glass or ceramic, designed to hold medicines in an apothecary's establishment, often having matching glass stoppers or cork stoppers. The name of the contents was written on the bottles, on labels or molded into the glass. For vessels used to store medicines by an apothecary, but having wider necks and often made of ceramic, use ""drug jars."" For smaller bottles used to store smaller household quantities of patent medicine or other medicine, use ""medicine bottles.""";;
pinax;N;;ms+-;;;"Ancient Greek votive images on plaques. The supports may be terracotta, wood, marble, or bronze; images may be cast, impressed, sculpted, or painted.";;
weapon;N;;ms+-;arms | weaponry;;Implements or mechanisms used for defense or attack in combat, hunting, or war.;;
ring;N;;ms+-;finger ring | finger-rings | finger rings;;"Small circular bands worn on the finger; typically circlets of real or simulated precious metal, and frequently set with precious stones or imitations of these, intended for wearing upon the finger either as an ornament or as a token.";;
ring;N;;ms+-;finger ring | finger-rings | finger rings;;"Small circular bands worn on the finger; typically circlets of real or simulated precious metal, and frequently set with precious stones or imitations of these, intended for wearing upon the finger either as an ornament or as a token.";;
